global_index,sampled_episode_position,source_record_index,episode_id,step_id,app,package,app_key,task_key,image_path,image_sha256,width,height,dhash64,tile_rows,tile_cols,has_history,history_comparisons,exact_sha256_match,min_dhash_hamming,max_tile_unchanged_ratio,nearest_global_index,nearest_episode_id,nearest_step_id,nearest_image_sha256,nearest_same_episode,nearest_same_task,nearest_same_app,current_cache_config_hit_type,current_cache_config_hit,dhash_le_0,dhash_le_2,dhash_le_4,dhash_le_8,dhash_le_16,tile_ge_0.9,tile_ge_0.95,tile_ge_0.98,tile_ge_0.99
2135,389,2134,10005,7,,,,"In the Tripadvisor app, I want to Find Swim with Dolphins Activity in Honolulu, Hawaii, ",data/androidcontrol_1000/images/episode_10005/step_7.png,6912c2ac5eac26f173ce700e6be453956d2ecd5835c0cbb484c494353fcea73b,1080,2400,cbaca080908090d1,8,16,True,2134,False,12,0.109375,2134,10005,6,eba1c3ecd1e91cefc6b65fc79300fa1ecc9c9cbe7ddce4c357054c9ba555534a,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2136,389,2135,10005,8,,,,"In the Tripadvisor app, I want to Find Swim with Dolphins Activity in Honolulu, Hawaii, ",data/androidcontrol_1000/images/episode_10005/step_8.png,8cd4da8888d6089d2a0ae0ac05db745ff2ef6b95ce80d2d179fa68562cc83825,1080,2400,c3a28080808080d1,8,16,True,2135,False,6,0.1953125,2135,10005,7,6912c2ac5eac26f173ce700e6be453956d2ecd5835c0cbb484c494353fcea73b,True,True,,miss,False,False,False,False,True,True,False,False,False,False
2137,389,2136,10005,9,,,,"In the Tripadvisor app, I want to Find Swim with Dolphins Activity in Honolulu, Hawaii, ",data/androidcontrol_1000/images/episode_10005/step_9.png,5d034a93f8b2cdbf3aaf8110cb4b5e71dac429a669359f307d9b4daf7f3cee92,1080,2400,cf96939084809071,8,16,True,2136,False,13,0.0703125,2134,10005,6,eba1c3ecd1e91cefc6b65fc79300fa1ecc9c9cbe7ddce4c357054c9ba555534a,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2138,390,2137,10025,0,,,,I should delete the Gardening Tools & Equipments recording as it is no longer relevant to me.,data/androidcontrol_1000/images/episode_10025/step_0.png,19e5f0b201efdcd20f0fd4c2a55274986026d3c2e28372c773e87b1676b8d466,1080,2400,3c1e1600000066ce,8,16,True,2137,False,9,0.5859375,496,2204,2,2b66be06920834b27a68cb1084571cdf374275eb2b1af7c3afdbdd6af597d99e,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2139,390,2138,10025,1,,,,I should delete the Gardening Tools & Equipments recording as it is no longer relevant to me.,data/androidcontrol_1000/images/episode_10025/step_1.png,1ae5d20ee5575dd61b107ef638478c79d63e1ef3228bbd20c368506d0e70e3b8,1080,2400,3c162725080066ce,8,16,True,2138,False,8,0.78125,2138,10025,0,19e5f0b201efdcd20f0fd4c2a55274986026d3c2e28372c773e87b1676b8d466,True,True,,miss,False,False,False,False,True,True,False,False,False,False
2140,390,2139,10025,2,,,,I should delete the Gardening Tools & Equipments recording as it is no longer relevant to me.,data/androidcontrol_1000/images/episode_10025/step_2.png,a02ddf605cc67381e49c70e241fa98b74df4df758c28d1c12f0ec16d2ba732db,1080,2400,341c801b110020c8,8,16,True,2139,False,12,0.3203125,2008,9464,4,758236e86393134ed0165816cbd0807db94ffb0fb57edc0a81a7ead6a7168032,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2141,391,2140,10045,0,,,,Go to the TickTick app and set Rent is Due to repeat it daily,data/androidcontrol_1000/images/episode_10045/step_0.png,7807aa127a9d9554b02c69f35d643d14910f0ac028a17d566975dd12e6410434,1080,2400,6766339644555545,8,16,True,2140,False,0,0.875,755,3328,0,dda7847e467adadb7932f8f74df8d6b2532435a669f452372475854e0a27db02,False,False,,miss,False,True,True,True,True,True,False,False,False,False
2142,391,2141,10045,1,,,,Go to the TickTick app and set Rent is Due to repeat it daily,data/androidcontrol_1000/images/episode_10045/step_1.png,863a4ad5ea28f7989fb209be16a6c173daaf472aac4903fbc70083650e3c3ed3,1080,2400,70350f032f37304d,8,16,True,2141,False,15,0.0703125,80,361,1,76ee5eeae0982005e3f884884e57a0fc51641995caaaa91ba1a3c35fd1f5fbfc,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2143,391,2142,10045,2,,,,Go to the TickTick app and set Rent is Due to repeat it daily,data/androidcontrol_1000/images/episode_10045/step_2.png,89f1549e44ca88857389b1670973d3d99d0354a5cbcf857551dd8c2f1e09b410,1080,2400,7c6c20000000000c,8,16,True,2142,False,6,0.7734375,1388,6519,0,b701ad948c4228fcc06fbc135c0343e856233065fbf4baa73835e62575e593b5,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2144,391,2143,10045,3,,,,Go to the TickTick app and set Rent is Due to repeat it daily,data/androidcontrol_1000/images/episode_10045/step_3.png,b416a2266099f5fbc61d9fff4b8d2f836b4b5c7ac16a14779e21230f37a12e99,1080,2400,78c9c96d3100000c,8,16,True,2143,False,9,0.3828125,2143,10045,2,89f1549e44ca88857389b1670973d3d99d0354a5cbcf857551dd8c2f1e09b410,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2145,391,2144,10045,4,,,,Go to the TickTick app and set Rent is Due to repeat it daily,data/androidcontrol_1000/images/episode_10045/step_4.png,784e6c7ab6191328a5b179f590502ad1a2ef4d681ef214efc084075cf29d156e,1080,2400,7041613d3f39210c,8,16,True,2144,False,10,0.1640625,482,2104,3,e924d11fa483df645682abe29be946ff95b2178888552e5f36fde9eda2a0a731,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2146,391,2145,10045,5,,,,Go to the TickTick app and set Rent is Due to repeat it daily,data/androidcontrol_1000/images/episode_10045/step_5.png,32b3e3d1057e76e8de92d253492329a593cb75905a2b9ffd4d12703a200b22ce,1080,2400,7849c1e73131000c,8,16,True,2145,False,8,0.5,2144,10045,3,b416a2266099f5fbc61d9fff4b8d2f836b4b5c7ac16a14779e21230f37a12e99,True,True,,miss,False,False,False,False,True,True,False,False,False,False
2147,392,2146,10065,0,,,,"In the next few days, my school is having an  Annual  function . Search for  Women Formal Shoes in the Amazon app.",data/androidcontrol_1000/images/episode_10065/step_0.png,a0cf0abb7d7ed34dcc8a36d75ae96e9e4a22d43f1e784f041ae61671d1ac1df7,1080,2400,183e49492000000c,8,16,True,2146,False,11,0.375,511,2244,5,cd088c58a1ec5106a3b16416a394ac9b875c7f347bf0c011878f9dd20c6834f9,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2148,392,2147,10065,1,,,,"In the next few days, my school is having an  Annual  function . Search for  Women Formal Shoes in the Amazon app.",data/androidcontrol_1000/images/episode_10065/step_1.png,8538dd6762d11d4406490ffb589646fd0c85af8ef4044e2bc89b447a6fe86673,1080,2400,03a1a1a110000030,8,16,True,2147,False,7,0.375,1873,8842,3,60f324f31c35393429aaa22cb697f4b3a15cac970908c09094a46acaab0e858b,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2149,392,2148,10065,2,,,,"In the next few days, my school is having an  Annual  function . Search for  Women Formal Shoes in the Amazon app.",data/androidcontrol_1000/images/episode_10065/step_2.png,5150c47d6cac7c5ee297a333245bd0cfd5aba11eb738fce0cf7fa75960f56bd9,1080,2400,23000000000000ea,8,16,True,2148,False,6,0.75,638,2727,0,7a3513658b7d7a56d73dcffa457f3f7c060afc3e3f739473c6e51f4370e78d75,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2150,392,2149,10065,3,,,,"In the next few days, my school is having an  Annual  function . Search for  Women Formal Shoes in the Amazon app.",data/androidcontrol_1000/images/episode_10065/step_3.png,3491a1eb6fa8849294cc493ab9a676de583fa9e087a319f7e44e4010233cfe30,1080,2400,23000000cc6de4cc,8,16,True,2149,False,4,0.4921875,2149,10065,2,5150c47d6cac7c5ee297a333245bd0cfd5aba11eb738fce0cf7fa75960f56bd9,True,True,,miss,False,False,False,True,True,True,False,False,False,False
2151,392,2150,10065,4,,,,"In the next few days, my school is having an  Annual  function . Search for  Women Formal Shoes in the Amazon app.",data/androidcontrol_1000/images/episode_10065/step_4.png,1c3b2636c3379e1b3c3ae493b616ecbc9e44d6fa4f17b5155c7980285efdf909,1080,2400,23a1a1b1a02ce4cc,8,16,True,2150,False,9,0.3359375,2150,10065,3,3491a1eb6fa8849294cc493ab9a676de583fa9e087a319f7e44e4010233cfe30,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2152,393,2151,10105,0,,,,"In the Adidas app, look for the Shoes with the Stretch filter for better style.",data/androidcontrol_1000/images/episode_10105/step_0.png,cf63cb37b82cac9c01c822ad2396ea036bab16f2b2dda97b9d57954c58d52911,1440,3120,438d9c988cdc9841,8,16,True,2151,False,14,0.0,308,1264,0,22c88fc3f3017aaae458bca7302f51196d90d6f37e8e60450e4c76b0e775a638,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2153,393,2152,10105,1,,,,"In the Adidas app, look for the Shoes with the Stretch filter for better style.",data/androidcontrol_1000/images/episode_10105/step_1.png,b8663b055c7380bbf5e8e21de54de78fc9944a2c360a9b6273d537f88b78e411,1440,3120,8380c0cc948000f0,8,16,True,2152,False,8,0.1484375,974,4611,0,fb88e0250a1fcda2e36f319a795ae42cec1001b985be70c6900e342531b97d28,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2154,393,2153,10105,2,,,,"In the Adidas app, look for the Shoes with the Stretch filter for better style.",data/androidcontrol_1000/images/episode_10105/step_2.png,971157f4c9fd46b3bc80ebef4e351ecc775d0b3f17f0f343235636b81dd1685e,1440,3120,832080008a9488f0,8,16,True,2153,False,10,0.2265625,2153,10105,1,b8663b055c7380bbf5e8e21de54de78fc9944a2c360a9b6273d537f88b78e411,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2155,393,2154,10105,3,,,,"In the Adidas app, look for the Shoes with the Stretch filter for better style.",data/androidcontrol_1000/images/episode_10105/step_3.png,81baacdce6d305d40c6145c74d00fbfb45317835f8d82b09e1f480798bdd0d38,1440,3120,83028ca4808088f0,8,16,True,2154,False,10,0.2109375,2154,10105,2,971157f4c9fd46b3bc80ebef4e351ecc775d0b3f17f0f343235636b81dd1685e,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2156,394,2155,10145,0,,,,Search for iPhone 14 Pro Max and share with vadubey@google.com through gmail.,data/androidcontrol_1000/images/episode_10145/step_0.png,a7905a07071c16bb59429422f2fcecb36213ef5bd516089c6338c94db45bd09b,1080,2400,30a07f3d2000000c,8,16,True,2155,False,10,0.59375,570,2505,1,2711cbd51ce66eb4e606cf6dd161b990f97566049f24d160598e702e5be8e827,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2157,394,2156,10145,1,,,,Search for iPhone 14 Pro Max and share with vadubey@google.com through gmail.,data/androidcontrol_1000/images/episode_10145/step_1.png,49613ff913dac1c0bc36bb6b2c3f13b1635e701c8a46dadabae70462099a5559,1080,2400,3850829c90b3b309,8,16,True,2156,False,17,0.0078125,2156,10145,0,a7905a07071c16bb59429422f2fcecb36213ef5bd516089c6338c94db45bd09b,True,True,,miss,False,False,False,False,False,False,False,False,False,False
2158,394,2157,10145,2,,,,Search for iPhone 14 Pro Max and share with vadubey@google.com through gmail.,data/androidcontrol_1000/images/episode_10145/step_2.png,2c30360e792113cf82a6195d01a830da1aa392f092f33c0a646a382146d1d9a5,1080,2400,30382c00a4e4e4cc,8,16,True,2157,False,8,0.5,541,2284,4,a8eaa238ef9560ed0506c11d7ee4fc40d1d1bf08d35c4d823c422a2db99a6a90,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2159,394,2158,10145,3,,,,Search for iPhone 14 Pro Max and share with vadubey@google.com through gmail.,data/androidcontrol_1000/images/episode_10145/step_3.png,a4cc314faf98cc41d8dcf07b43955ccdbe8fe65f85fd7c7a639e3b2b01877e98,1080,2400,181c0c4e66abe4cc,8,16,True,2158,False,13,0.4609375,2158,10145,2,2c30360e792113cf82a6195d01a830da1aa392f092f33c0a646a382146d1d9a5,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2160,394,2159,10145,4,,,,Search for iPhone 14 Pro Max and share with vadubey@google.com through gmail.,data/androidcontrol_1000/images/episode_10145/step_4.png,82d175d848d28fad25a9ff8dee4f7a9b08c28756ad25e81af2e9a1d5a589e051,1080,2400,388900000c0c000c,8,16,True,2159,False,8,0.8125,570,2505,1,2711cbd51ce66eb4e606cf6dd161b990f97566049f24d160598e702e5be8e827,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2161,394,2160,10145,5,,,,Search for iPhone 14 Pro Max and share with vadubey@google.com through gmail.,data/androidcontrol_1000/images/episode_10145/step_5.png,d0deed1c7173297cede6ee6a9d5ca1730409ae01ccc6a53b7adeec10239de3e8,1080,2400,382f7f7f6f6f2f2f,8,16,True,2160,False,12,0.1171875,2160,10145,4,82d175d848d28fad25a9ff8dee4f7a9b08c28756ad25e81af2e9a1d5a589e051,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2162,394,2161,10145,6,,,,Search for iPhone 14 Pro Max and share with vadubey@google.com through gmail.,data/androidcontrol_1000/images/episode_10145/step_6.png,d13ed7eb291767201b311217a5669ed46f657c1b12ce8545d302a2eb0142ac3a,1080,2400,258d387d4ddd7c4c,8,16,True,2161,False,17,0.03125,943,4431,2,f2c3056cf3f6cc401976ca761456fbbdcf4a1b1e7039c9d241ee389877ae969b,False,False,,miss,False,False,False,False,False,False,False,False,False,False
2163,394,2162,10145,7,,,,Search for iPhone 14 Pro Max and share with vadubey@google.com through gmail.,data/androidcontrol_1000/images/episode_10145/step_7.png,1a89ec50fb98ac7cd71c2052082bfb084143f5670dd1dd98531827137f2c3885,1080,2400,31893c780d425555,8,16,True,2162,False,15,0.15625,33,160,4,0a51f6e362fa59d25bca3f09d956ed2806e30b2524a7237e0e5a478affc59484,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2164,394,2163,10145,8,,,,Search for iPhone 14 Pro Max and share with vadubey@google.com through gmail.,data/androidcontrol_1000/images/episode_10145/step_8.png,39690df2db6f53bef980692ffb6d322218457be728e742e5c058bec4ae5aa15e,1080,2400,30361d7f84ece4ec,8,16,True,2163,False,6,0.34375,137,582,4,26c04e43e52eda1088eb7de958a277dbaa1fb3b5a4cb2ecc9553322774f7dd68,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2165,394,2164,10145,9,,,,Search for iPhone 14 Pro Max and share with vadubey@google.com through gmail.,data/androidcontrol_1000/images/episode_10145/step_9.png,d6a67c4a77f03313fd658ebf36bc9e414bf5ffce056f4c484cb9156a6393331b,1080,2400,303ed80084ece4ec,8,16,True,2164,False,3,0.484375,2164,10145,8,39690df2db6f53bef980692ffb6d322218457be728e742e5c058bec4ae5aa15e,True,True,,miss,False,False,False,True,True,True,False,False,False,False
2166,394,2165,10145,10,,,,Search for iPhone 14 Pro Max and share with vadubey@google.com through gmail.,data/androidcontrol_1000/images/episode_10145/step_10.png,d2eb0a0ae2d5958fad638b56543c60d873dfb4ad32d6e0a4cca5d9931648111e,1080,2400,306e593fe6e4e4ec,8,16,True,2165,False,10,0.59375,2164,10145,8,39690df2db6f53bef980692ffb6d322218457be728e742e5c058bec4ae5aa15e,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2167,395,2166,10165,0,,,,Open the puma app and open shibui cat slides and add it to the wishlist. ,data/androidcontrol_1000/images/episode_10165/step_0.png,4d72c929372aa28f0e11d014d2fff88e0a5cc97b76c928a6cbff61ec9b231069,1080,2400,37399391829682c6,8,16,True,2166,False,13,0.03125,284,1144,3,7d17d4c47f41de266b4fc2c517071b6095b06e1bdeaf15cd533f428e1632b68e,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2168,395,2167,10165,1,,,,Open the puma app and open shibui cat slides and add it to the wishlist. ,data/androidcontrol_1000/images/episode_10165/step_1.png,59127072fda25e39474d83a477699a7b5f028141acf6b4c7beb93908888be6da,1080,2400,8298c89898ac8cd5,8,16,True,2167,False,15,0.1015625,1636,7820,4,b50ae667a10aa84c53e29bb97e9d845ad4f0cad593a2750c007ef19aa1371b88,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2169,395,2168,10165,2,,,,Open the puma app and open shibui cat slides and add it to the wishlist. ,data/androidcontrol_1000/images/episode_10165/step_2.png,3e2506ee887e0ab28deca4fb7cbb7dd3e5ad3e33a4ae5b051b78058b7fb135e9,1080,2400,8693800800808c8e,8,16,True,2168,False,8,0.0,456,1944,4,726186027c49270041c18d7a316aca8f64f4e8de486cb7d679fa76ba557192ac,False,False,,miss,False,False,False,False,True,True,False,False,False,False
2170,395,2169,10165,3,,,,Open the puma app and open shibui cat slides and add it to the wishlist. ,data/androidcontrol_1000/images/episode_10165/step_3.png,ceab3d40b87f06ab031fe5f1f67b44a4dff7fea2c6b408a11ecfcc25b4b235cb,1080,2400,869280080000848e,8,16,True,2169,False,3,0.8515625,2169,10165,2,3e2506ee887e0ab28deca4fb7cbb7dd3e5ad3e33a4ae5b051b78058b7fb135e9,True,True,,miss,False,False,False,True,True,True,False,False,False,False
2171,395,2170,10165,4,,,,Open the puma app and open shibui cat slides and add it to the wishlist. ,data/androidcontrol_1000/images/episode_10165/step_4.png,662836baec25ef5007ef155852ae52f55423a04246be0d9ac8acf3bf0620a1ce,1080,2400,8298c89898ac8cd5,8,16,True,2170,False,0,0.9765625,2168,10165,1,59127072fda25e39474d83a477699a7b5f028141acf6b4c7beb93908888be6da,True,True,,patch_candidate,True,True,True,True,True,True,True,True,False,False
2172,396,2171,10185,0,,,,I use the Everand app to change the brightness because reading the book is making my eyes tired.,data/androidcontrol_1000/images/episode_10185/step_0.png,f6d6b2999c78b488cfc62b34cd0a4efea1f7f5225dbc9971246b67392ea71b4c,1440,3120,3433331f35450f69,8,16,True,2171,False,17,0.0,1273,5917,3,2aedb18cc25555a1e1a4ef40a67a8b35cce57a0dbac1e06fc724b8e9512b8564,False,False,,miss,False,False,False,False,False,False,False,False,False,False
2173,397,2172,10205,0,,,,I should aim to complete the learning within a month.,data/androidcontrol_1000/images/episode_10205/step_0.png,f43566f1a2c195ce4d63e83214a5c5dcf99ec558f1eeea25538738b46c4045c1,1080,2400,31cd4c0e2b493155,8,16,True,2172,False,15,0.3828125,1694,8000,3,f05048de24cf91f52b7478d6d88d941b9470e83a16788e5e8b07181f16ed23bb,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2174,397,2173,10205,1,,,,I should aim to complete the learning within a month.,data/androidcontrol_1000/images/episode_10205/step_1.png,52652ce4df211d985e7f51d7320a3327fd54c172613140c5c7f5b3940cab7acd,1080,2400,39a68e0f5b0fa00c,8,16,True,2173,False,15,0.4765625,1694,8000,3,f05048de24cf91f52b7478d6d88d941b9470e83a16788e5e8b07181f16ed23bb,False,False,,miss,False,False,False,False,False,True,False,False,False,False
2175,397,2174,10205,2,,,,I should aim to complete the learning within a month.,data/androidcontrol_1000/images/episode_10205/step_2.png,91d106d6882c67788e209db2444e42ae786ec2ce18843a0f7fcf37fa04b23e4c,1080,2400,316134313173630d,8,16,True,2174,False,9,0.1484375,2174,10205,1,52652ce4df211d985e7f51d7320a3327fd54c172613140c5c7f5b3940cab7acd,True,True,,miss,False,False,False,False,False,True,False,False,False,False
2176,397,2175,10205,3,,,,I should aim to complete the learning within a month.,data/androidcontrol_1000/images/episode_10205/step_3.png,7b302df09646017348938912eee3152d35d96c335f798a9b1628d4b906d91d80,1080,2400,3161303031776549,8,16,True,2175,False,7,0.6640625,2175,10205,2,91d106d6882c67788e209db2444e42ae786ec2ce18843a0f7fcf37fa04b23e4c,True,True,,miss,False,False,False,False,True,True,False,False,False,False
2177,398,2176,10225,0,,,,I'd want to search the Ikea app for LED light bulbs so I can replace the light in my living room.,data/androidcontrol_1000/images/episode_10225/step_0.png,3e52558a0be0fecf23cfd62806f5cec64652cbfffd5675a245049ba8f90c2fd5,1080,2400,030784c4e6ccec74,8,16,True,2176,False,16,0.1484375,1941,9102,1,ca3a4ca03f56f06fc15cab0a0e3e5bd3aac81f36fee23674feaecc094bf3383e,False,False,,miss,False,False,False,False,False,True,False,False,False,False
